user_id,amount,location,timestamp,amount_scaled,risk_score,fraud_prediction,fraud_probability
938,8361.0,UK,2026-05-16 14:36:25.358911,0.8361,0.8361,1,1.0
37,6918.0,UK,2026-05-16 14:36:27.376300,0.6918,0.6918,0,0.0
351,258.0,IN,2026-05-16 14:36:29.393189,0.0258,0.0258,0,0.0
733,2023.0,US,2026-05-16 14:36:31.411951,0.2023,0.2023,0,0.0
958,412.0,US,2026-05-16 14:36:33.430227,0.0412,0.0412,0,0.0
380,9229.0,UK,2026-05-16 14:36:35.447479,0.9229,0.9229,1,1.0
898,844.0,US,2026-05-16 14:36:37.470406,0.0844,0.0844,0,0.0
659,835.0,US,2026-05-16 14:36:39.492778,0.0835,0.0835,0,0.0
641,6112.0,UK,2026-05-16 14:36:41.511113,0.6112,0.6112,0,0.0
222,6359.0,UK,2026-05-16 14:36:43.531091,0.6359,0.6359,0,0.0
495,5619.0,IN,2026-05-16 14:36:45.548320,0.5619,0.5619,0,0.0
270,1213.0,IN,2026-05-16 14:36:47.572946,0.1213,0.1213,0,0.0
477,5074.0,US,2026-05-16 14:36:49.591462,0.5074,0.5074,0,0.0
90,9439.0,UK,2026-05-16 14:36:51.612325,0.9439,0.9439,1,1.0
608,6492.0,UK,2026-05-16 14:36:53.630536,0.6492,0.6492,0,0.0
993,9462.0,UK,2026-05-16 14:36:55.653817,0.9462,0.9462,1,1.0
153,6444.0,IN,2026-05-16 14:36:57.679502,0.6444,0.6444,0,0.0
522,51.0,US,2026-05-16 14:36:59.698926,0.0051,0.0051,0,0.0
563,1924.0,US,2026-05-16 14:37:01.718327,0.1924,0.1924,0,0.0
620,4292.0,UK,2026-05-16 14:37:03.736240,0.4292,0.4292,0,0.0
109,8967.0,UK,2026-05-16 14:37:05.758426,0.8967,0.8967,1,1.0
424,5930.0,US,2026-05-16 14:37:07.775282,0.593,0.593,0,0.0
907,2933.0,US,2026-05-16 14:37:09.797928,0.2933,0.2933,0,0.0
359,9153.0,IN,2026-05-16 14:37:11.821482,0.9153,0.9153,1,1.0
144,2485.0,UK,2026-05-16 14:37:13.841822,0.2485,0.2485,0,0.0
384,9880.0,US,2026-05-16 14:37:15.861513,0.988,0.988,1,1.0
137,5739.0,IN,2026-05-16 14:37:17.883621,0.5739,0.5739,0,0.0
55,7722.0,US,2026-05-16 14:37:19.903968,0.7722,0.7722,1,1.0
697,3832.0,UK,2026-05-16 14:37:21.925495,0.3832,0.3832,0,0.0
837,9325.0,UK,2026-05-16 14:37:23.951518,0.9325,0.9325,1,1.0
537,8034.0,UK,2026-05-16 14:37:25.972153,0.8034,0.8034,1,1.0
791,1036.0,US,2026-05-16 14:37:27.992429,0.1036,0.1036,0,0.0
52,3120.0,UK,2026-05-16 14:37:30.009614,0.312,0.312,0,0.0
351,943.0,US,2026-05-16 14:37:32.071673,0.0943,0.0943,0,0.0
896,3836.0,UK,2026-05-16 14:37:34.092219,0.3836,0.3836,0,0.0
90,3704.0,UK,2026-05-16 14:37:36.124736,0.3704,0.3704,0,0.0
976,1669.0,UK,2026-05-16 14:37:38.230601,0.1669,0.1669,0,0.0
218,1030.0,UK,2026-05-16 14:37:40.295932,0.103,0.103,0,0.0
579,2103.0,UK,2026-05-16 14:37:42.320638,0.2103,0.2103,0,0.0
731,6460.0,IN,2026-05-16 14:37:44.345084,0.646,0.646,0,0.0
943,9673.0,UK,2026-05-16 14:37:46.376055,0.9673,0.9673,1,1.0
345,4010.0,UK,2026-05-16 14:37:48.400640,0.401,0.401,0,0.0
676,5198.0,IN,2026-05-16 14:37:50.427407,0.5198,0.5198,0,0.0
759,5265.0,US,2026-05-16 14:37:52.443623,0.5265,0.5265,0,0.0
348,3169.0,IN,2026-05-16 14:37:54.462473,0.3169,0.3169,0,0.0
612,1649.0,IN,2026-05-16 14:37:56.484634,0.1649,0.1649,0,0.0
342,6181.0,US,2026-05-16 14:37:58.507436,0.6181,0.6181,0,0.0
179,4835.0,US,2026-05-16 14:38:00.526374,0.4835,0.4835,0,0.0
86,3471.0,UK,2026-05-16 14:38:02.550477,0.3471,0.3471,0,0.0
108,7586.0,US,2026-05-16 14:38:04.570565,0.7586,0.7586,1,1.0
205,1181.0,UK,2026-05-16 14:38:06.589927,0.1181,0.1181,0,0.0
949,2707.0,IN,2026-05-16 14:38:08.610698,0.2707,0.2707,0,0.0
782,4578.0,UK,2026-05-16 14:38:10.644524,0.4578,0.4578,0,0.0
7,8908.0,UK,2026-05-16 14:38:12.662493,0.8908,0.8908,1,1.0
418,2822.0,US,2026-05-16 14:38:14.692452,0.2822,0.2822,0,0.0
769,8500.0,IN,2026-05-16 14:38:16.715949,0.85,0.85,1,1.0
608,7084.0,US,2026-05-16 14:38:18.735010,0.7084,0.7084,0,0.0
384,8357.0,US,2026-05-16 14:38:20.752119,0.8357,0.8357,1,1.0
425,2177.0,IN,2026-05-16 14:38:22.779458,0.2177,0.2177,0,0.0
229,3987.0,US,2026-05-16 14:38:24.801849,0.3987,0.3987,0,0.0
879,4474.0,US,2026-05-16 14:38:26.823627,0.4474,0.4474,0,0.0
895,5839.0,IN,2026-05-16 14:38:28.843730,0.5839,0.5839,0,0.0
576,1620.0,US,2026-05-16 14:38:30.862674,0.162,0.162,0,0.0
901,3716.0,UK,2026-05-16 14:38:32.888859,0.3716,0.3716,0,0.0
962,6060.0,IN,2026-05-16 14:38:34.910001,0.606,0.606,0,0.0
971,9748.0,IN,2026-05-16 14:38:36.930397,0.9748,0.9748,1,1.0
311,4342.0,US,2026-05-16 14:38:38.949530,0.4342,0.4342,0,0.0
80,3042.0,UK,2026-05-16 14:38:40.979423,0.3042,0.3042,0,0.0
755,5480.0,UK,2026-05-16 14:38:43.072632,0.548,0.548,0,0.0
209,4919.0,UK,2026-05-16 14:38:45.135023,0.4919,0.4919,0,0.0
267,7197.0,UK,2026-05-16 14:38:47.216008,0.7197,0.7197,1,1.0
493,3445.0,US,2026-05-16 14:38:49.245627,0.3445,0.3445,0,0.0
117,2698.0,IN,2026-05-16 14:38:51.267945,0.2698,0.2698,0,0.0
175,7074.0,IN,2026-05-16 14:38:53.357667,0.7074,0.7074,0,0.0
84,9130.0,UK,2026-05-16 14:38:55.397030,0.913,0.913,1,1.0
221,2758.0,IN,2026-05-16 14:38:57.419060,0.2758,0.2758,0,0.0
297,2077.0,US,2026-05-16 14:38:59.440388,0.2077,0.2077,0,0.0
288,8358.0,US,2026-05-16 14:39:01.465539,0.8358,0.8358,1,1.0
865,4839.0,UK,2026-05-16 14:39:03.491023,0.4839,0.4839,0,0.0
222,7952.0,US,2026-05-16 14:39:05.509094,0.7952,0.7952,1,1.0
369,4922.0,IN,2026-05-16 14:39:07.546591,0.4922,0.4922,0,0.0
138,6984.0,US,2026-05-16 14:39:09.564042,0.6984,0.6984,0,0.0
541,5010.0,UK,2026-05-16 14:39:11.712709,0.501,0.501,0,0.0
208,8314.0,IN,2026-05-16 14:39:13.880433,0.8314,0.8314,1,1.0
993,9910.0,UK,2026-05-16 14:39:15.915405,0.991,0.991,1,1.0
560,6770.0,IN,2026-05-16 14:39:17.934386,0.677,0.677,0,0.0
92,2929.0,UK,2026-05-16 14:39:19.955479,0.2929,0.2929,0,0.0
92,2293.0,IN,2026-05-16 14:39:21.978024,0.2293,0.2293,0,0.0
938,8320.0,US,2026-05-16 14:39:23.996121,0.832,0.832,1,1.0
754,6821.0,IN,2026-05-16 14:39:26.013552,0.6821,0.6821,0,0.0
483,4465.0,US,2026-05-16 14:39:28.029762,0.4465,0.4465,0,0.0
211,346.0,IN,2026-05-16 14:39:30.048889,0.0346,0.0346,0,0.0
513,9458.0,US,2026-05-16 14:39:32.079697,0.9458,0.9458,1,1.0
99,8322.0,US,2026-05-16 14:39:34.110937,0.8322,0.8322,1,1.0
439,7125.0,UK,2026-05-16 14:39:36.134378,0.7125,0.7125,0,0.01
3,5030.0,UK,2026-05-16 14:39:38.153165,0.503,0.503,0,0.0
684,5941.0,UK,2026-05-16 14:39:40.176524,0.5941,0.5941,0,0.0
591,6732.0,UK,2026-05-16 14:39:42.194220,0.6732,0.6732,0,0.0
427,3465.0,IN,2026-05-16 14:39:44.212801,0.3465,0.3465,0,0.0
426,89.0,UK,2026-05-16 14:39:46.270056,0.0089,0.0089,0,0.0
491,8760.0,US,2026-05-16 14:39:48.292741,0.876,0.876,1,1.0
981,4785.0,UK,2026-05-16 14:39:50.308262,0.4785,0.4785,0,0.0
417,7141.0,US,2026-05-16 14:39:52.330607,0.7141,0.7141,0,0.01
593,9339.0,US,2026-05-16 14:39:54.348724,0.9339,0.9339,1,1.0
225,3657.0,UK,2026-05-16 14:39:56.372935,0.3657,0.3657,0,0.0
386,7433.0,US,2026-05-16 14:39:58.399508,0.7433,0.7433,1,1.0
916,6487.0,IN,2026-05-16 14:40:00.418721,0.6487,0.6487,0,0.0
894,4608.0,UK,2026-05-16 14:40:02.436036,0.4608,0.4608,0,0.0
216,5116.0,US,2026-05-16 14:40:04.452010,0.5116,0.5116,0,0.0
418,2177.0,US,2026-05-16 14:40:06.476656,0.2177,0.2177,0,0.0
669,7087.0,IN,2026-05-16 14:40:08.500513,0.7087,0.7087,0,0.0
350,9843.0,IN,2026-05-16 14:40:10.520491,0.9843,0.9843,1,1.0
176,5855.0,UK,2026-05-16 14:40:12.537763,0.5855,0.5855,0,0.0
696,307.0,IN,2026-05-16 14:40:14.573997,0.0307,0.0307,0,0.0
27,6448.0,IN,2026-05-16 14:40:16.592677,0.6448,0.6448,0,0.0
619,2422.0,US,2026-05-16 14:40:18.624948,0.2422,0.2422,0,0.0
840,8664.0,UK,2026-05-16 14:40:20.644989,0.8664,0.8664,1,1.0
141,4097.0,UK,2026-05-16 14:40:22.669524,0.4097,0.4097,0,0.0
900,4644.0,US,2026-05-16 14:40:24.687762,0.4644,0.4644,0,0.0
14,7376.0,US,2026-05-16 14:40:26.706813,0.7376,0.7376,1,1.0
661,1671.0,US,2026-05-16 14:40:28.728350,0.1671,0.1671,0,0.0
396,5299.0,US,2026-05-16 14:40:30.760807,0.5299,0.5299,0,0.0
400,8388.0,IN,2026-05-16 14:40:32.778986,0.8388,0.8388,1,1.0
177,3590.0,UK,2026-05-16 14:40:34.801607,0.359,0.359,0,0.0
288,4289.0,UK,2026-05-16 14:40:36.822473,0.4289,0.4289,0,0.0
250,6062.0,UK,2026-05-16 14:40:38.844277,0.6062,0.6062,0,0.0
119,8632.0,US,2026-05-16 14:40:40.863721,0.8632,0.8632,1,1.0
540,1252.0,IN,2026-05-16 14:40:42.881123,0.1252,0.1252,0,0.0
206,5959.0,UK,2026-05-16 14:40:44.898882,0.5959,0.5959,0,0.0
334,6838.0,UK,2026-05-16 14:40:46.913790,0.6838,0.6838,0,0.0
519,8761.0,IN,2026-05-16 14:40:48.954372,0.8761,0.8761,1,1.0
918,3025.0,US,2026-05-16 14:40:50.982713,0.3025,0.3025,0,0.0
805,4277.0,US,2026-05-16 14:40:53.000363,0.4277,0.4277,0,0.0
322,6389.0,UK,2026-05-16 14:40:55.019038,0.6389,0.6389,0,0.0
678,6590.0,US,2026-05-16 14:40:57.037856,0.659,0.659,0,0.0
920,7654.0,US,2026-05-16 14:40:59.061767,0.7654,0.7654,1,1.0
921,1985.0,UK,2026-05-16 14:41:01.084512,0.1985,0.1985,0,0.0
357,9081.0,UK,2026-05-16 14:41:03.115689,0.9081,0.9081,1,1.0
692,7375.0,UK,2026-05-16 14:41:05.133556,0.7375,0.7375,1,1.0
723,8178.0,UK,2026-05-16 14:41:07.158670,0.8178,0.8178,1,1.0
731,7365.0,US,2026-05-16 14:41:09.181653,0.7365,0.7365,1,1.0
593,8212.0,IN,2026-05-16 14:41:11.201905,0.8212,0.8212,1,1.0
474,9702.0,US,2026-05-16 14:41:13.223411,0.9702,0.9702,1,1.0
475,573.0,IN,2026-05-16 14:41:15.241506,0.0573,0.0573,0,0.0
249,6054.0,IN,2026-05-16 14:41:17.257573,0.6054,0.6054,0,0.0
405,4298.0,US,2026-05-16 14:41:19.282452,0.4298,0.4298,0,0.0
306,3459.0,UK,2026-05-16 14:41:21.307763,0.3459,0.3459,0,0.0
46,8012.0,IN,2026-05-16 14:41:23.324502,0.8012,0.8012,1,1.0
36,7749.0,US,2026-05-16 14:41:25.345450,0.7749,0.7749,1,1.0
306,4276.0,IN,2026-05-16 14:41:27.660821,0.4276,0.4276,0,0.0
187,7723.0,US,2026-05-16 14:41:29.752186,0.7723,0.7723,1,1.0
525,7613.0,US,2026-05-16 14:41:31.772434,0.7613,0.7613,1,1.0
364,9837.0,IN,2026-05-16 14:41:33.790440,0.9837,0.9837,1,1.0
534,7344.0,US,2026-05-16 14:41:35.811739,0.7344,0.7344,1,1.0
114,8941.0,UK,2026-05-16 14:41:37.833568,0.8941,0.8941,1,1.0
9,2539.0,UK,2026-05-16 14:41:39.853051,0.2539,0.2539,0,0.0
929,6569.0,US,2026-05-16 14:41:41.874943,0.6569,0.6569,0,0.0
978,9458.0,IN,2026-05-16 14:41:43.895170,0.9458,0.9458,1,1.0
959,4411.0,IN,2026-05-16 14:41:45.915574,0.4411,0.4411,0,0.0
761,7734.0,UK,2026-05-16 14:41:47.935068,0.7734,0.7734,1,1.0
467,7162.0,IN,2026-05-16 14:41:49.951557,0.7162,0.7162,0,0.3
731,3718.0,IN,2026-05-16 14:41:51.970906,0.3718,0.3718,0,0.0
8,6764.0,UK,2026-05-16 14:41:53.988523,0.6764,0.6764,0,0.0
229,4669.0,US,2026-05-16 14:41:56.024344,0.4669,0.4669,0,0.0
606,1958.0,US,2026-05-16 14:41:58.040885,0.1958,0.1958,0,0.0
23,5164.0,IN,2026-05-16 14:42:00.064391,0.5164,0.5164,0,0.0
822,3586.0,US,2026-05-16 14:42:02.081384,0.3586,0.3586,0,0.0
49,446.0,IN,2026-05-16 14:42:04.103397,0.0446,0.0446,0,0.0
234,7496.0,US,2026-05-16 14:42:06.126164,0.7496,0.7496,1,1.0
774,9018.0,US,2026-05-16 14:42:08.143820,0.9018,0.9018,1,1.0
935,8135.0,UK,2026-05-16 14:42:10.172427,0.8135,0.8135,1,1.0
142,2721.0,IN,2026-05-16 14:42:12.191379,0.2721,0.2721,0,0.0
732,2770.0,UK,2026-05-16 14:42:14.214782,0.277,0.277,0,0.0
948,9972.0,IN,2026-05-16 14:42:16.234984,0.9972,0.9972,1,1.0
301,4621.0,US,2026-05-16 14:42:18.253882,0.4621,0.4621,0,0.0
75,9690.0,UK,2026-05-16 14:42:20.273729,0.969,0.969,1,1.0
451,6815.0,UK,2026-05-16 14:42:22.289871,0.6815,0.6815,0,0.0
706,6904.0,UK,2026-05-16 14:42:24.306476,0.6904,0.6904,0,0.0
69,7837.0,UK,2026-05-16 14:42:26.527945,0.7837,0.7837,1,1.0
852,6475.0,UK,2026-05-16 14:42:28.571197,0.6475,0.6475,0,0.0
290,9326.0,UK,2026-05-16 14:42:30.593460,0.9326,0.9326,1,1.0
776,5300.0,US,2026-05-16 14:42:32.611590,0.53,0.53,0,0.0
341,320.0,IN,2026-05-16 14:42:34.630419,0.032,0.032,0,0.0
823,9202.0,US,2026-05-16 14:42:36.654319,0.9202,0.9202,1,1.0
741,1332.0,IN,2026-05-16 14:42:38.680927,0.1332,0.1332,0,0.0
205,1976.0,UK,2026-05-16 14:42:40.704330,0.1976,0.1976,0,0.0
158,2926.0,US,2026-05-16 14:42:42.727882,0.2926,0.2926,0,0.0
641,3602.0,US,2026-05-16 14:42:44.746330,0.3602,0.3602,0,0.0
877,3396.0,US,2026-05-16 14:42:46.773977,0.3396,0.3396,0,0.0
170,6169.0,UK,2026-05-16 14:42:48.791652,0.6169,0.6169,0,0.0
895,9473.0,IN,2026-05-16 14:42:50.814895,0.9473,0.9473,1,1.0
173,9020.0,UK,2026-05-16 14:42:52.836496,0.902,0.902,1,1.0
359,9485.0,IN,2026-05-16 14:42:54.860422,0.9485,0.9485,1,1.0
38,8825.0,UK,2026-05-16 14:42:56.884968,0.8825,0.8825,1,1.0
378,3228.0,UK,2026-05-16 14:42:58.902834,0.3228,0.3228,0,0.0
324,7306.0,UK,2026-05-16 14:43:00.923154,0.7306,0.7306,1,1.0
844,6843.0,US,2026-05-16 14:43:02.947025,0.6843,0.6843,0,0.0
499,5142.0,IN,2026-05-16 14:43:04.966453,0.5142,0.5142,0,0.0
354,7059.0,US,2026-05-16 14:43:06.987838,0.7059,0.7059,0,0.0
974,7614.0,IN,2026-05-16 14:43:09.013986,0.7614,0.7614,1,1.0
488,6065.0,IN,2026-05-16 14:43:11.030163,0.6065,0.6065,0,0.0
401,2814.0,UK,2026-05-16 14:43:13.049766,0.2814,0.2814,0,0.0
206,8721.0,UK,2026-05-16 14:43:15.073232,0.8721,0.8721,1,1.0
539,2364.0,UK,2026-05-16 14:43:17.089768,0.2364,0.2364,0,0.0
752,2873.0,UK,2026-05-16 14:43:19.114703,0.2873,0.2873,0,0.0
266,4021.0,IN,2026-05-16 14:43:21.132514,0.4021,0.4021,0,0.0
578,8277.0,UK,2026-05-16 14:43:23.150838,0.8277,0.8277,1,1.0
211,2682.0,US,2026-05-16 14:43:25.167019,0.2682,0.2682,0,0.0
868,4894.0,UK,2026-05-16 14:43:27.187195,0.4894,0.4894,0,0.0
931,1547.0,US,2026-05-16 14:43:29.217393,0.1547,0.1547,0,0.0
168,1913.0,IN,2026-05-16 14:43:31.236923,0.1913,0.1913,0,0.0
48,1103.0,IN,2026-05-16 14:43:33.262205,0.1103,0.1103,0,0.0
961,3488.0,IN,2026-05-16 14:43:35.282645,0.3488,0.3488,0,0.0
933,3945.0,IN,2026-05-16 14:43:37.300130,0.3945,0.3945,0,0.0
193,6477.0,IN,2026-05-16 14:43:39.318546,0.6477,0.6477,0,0.0
959,2343.0,US,2026-05-16 14:43:41.340591,0.2343,0.2343,0,0.0
376,710.0,IN,2026-05-16 14:43:43.357866,0.071,0.071,0,0.0
993,4627.0,IN,2026-05-16 14:43:45.375850,0.4627,0.4627,0,0.0
272,2473.0,UK,2026-05-16 14:43:47.398292,0.2473,0.2473,0,0.0
201,168.0,US,2026-05-16 14:43:49.420459,0.0168,0.0168,0,0.0
373,1654.0,IN,2026-05-16 14:43:51.438182,0.1654,0.1654,0,0.0
425,1056.0,US,2026-05-16 14:43:53.458490,0.1056,0.1056,0,0.0
489,8909.0,US,2026-05-16 14:43:55.475726,0.8909,0.8909,1,1.0
934,872.0,US,2026-05-16 14:43:57.492623,0.0872,0.0872,0,0.0
601,8759.0,IN,2026-05-16 14:43:59.510194,0.8759,0.8759,1,1.0
629,2094.0,US,2026-05-16 14:44:01.530343,0.2094,0.2094,0,0.0
378,1931.0,US,2026-05-16 14:44:03.564779,0.1931,0.1931,0,0.0
523,6046.0,US,2026-05-16 14:44:05.609266,0.6046,0.6046,0,0.0
202,8458.0,UK,2026-05-16 14:44:07.640817,0.8458,0.8458,1,1.0
739,3632.0,UK,2026-05-16 14:44:09.659950,0.3632,0.3632,0,0.0
616,1112.0,IN,2026-05-16 14:44:11.713667,0.1112,0.1112,0,0.0
993,4707.0,UK,2026-05-16 14:44:13.734786,0.4707,0.4707,0,0.0
179,6692.0,US,2026-05-16 14:44:15.756446,0.6692,0.6692,0,0.0
201,9530.0,IN,2026-05-16 14:44:17.773109,0.953,0.953,1,1.0
169,9516.0,US,2026-05-16 14:44:19.808749,0.9516,0.9516,1,1.0
585,6229.0,US,2026-05-16 14:44:21.826407,0.6229,0.6229,0,0.0
56,404.0,US,2026-05-16 14:44:23.842753,0.0404,0.0404,0,0.0
325,9904.0,IN,2026-05-16 14:44:25.864859,0.9904,0.9904,1,1.0
625,3876.0,UK,2026-05-16 14:44:27.886418,0.3876,0.3876,0,0.0
893,1131.0,US,2026-05-16 14:44:29.909564,0.1131,0.1131,0,0.0
81,587.0,IN,2026-05-16 14:44:31.930509,0.0587,0.0587,0,0.0
723,8294.0,IN,2026-05-16 14:44:33.998172,0.8294,0.8294,1,1.0
654,6050.0,US,2026-05-16 14:44:36.079009,0.605,0.605,0,0.0
900,8907.0,US,2026-05-16 14:44:38.107233,0.8907,0.8907,1,1.0
508,148.0,UK,2026-05-16 14:44:40.123130,0.0148,0.0148,0,0.0
752,2836.0,UK,2026-05-16 14:44:42.147020,0.2836,0.2836,0,0.0
179,7883.0,IN,2026-05-16 14:44:44.170375,0.7883,0.7883,1,1.0
980,9597.0,UK,2026-05-16 14:44:46.190651,0.9597,0.9597,1,1.0
314,904.0,US,2026-05-16 14:44:48.218654,0.0904,0.0904,0,0.0
101,5689.0,IN,2026-05-16 14:44:50.245021,0.5689,0.5689,0,0.0
668,257.0,US,2026-05-16 14:44:52.266020,0.0257,0.0257,0,0.0
748,6729.0,IN,2026-05-16 14:44:54.287739,0.6729,0.6729,0,0.0
245,2929.0,US,2026-05-16 14:44:56.312982,0.2929,0.2929,0,0.0
636,1587.0,UK,2026-05-16 14:44:58.333028,0.1587,0.1587,0,0.0
408,4259.0,US,2026-05-16 14:45:00.352111,0.4259,0.4259,0,0.0
791,8123.0,IN,2026-05-16 14:45:02.370709,0.8123,0.8123,1,1.0
48,7341.0,UK,2026-05-16 14:45:04.397047,0.7341,0.7341,1,1.0
99,9928.0,UK,2026-05-16 14:45:06.417951,0.9928,0.9928,1,1.0
365,762.0,IN,2026-05-16 14:45:08.459917,0.0762,0.0762,0,0.0
753,2673.0,US,2026-05-16 14:45:10.490034,0.2673,0.2673,0,0.0
156,9872.0,US,2026-05-16 14:45:12.511658,0.9872,0.9872,1,1.0
751,3806.0,IN,2026-05-16 14:45:14.531096,0.3806,0.3806,0,0.0
679,4762.0,US,2026-05-16 14:45:16.546767,0.4762,0.4762,0,0.0
591,6908.0,IN,2026-05-16 14:45:18.579984,0.6908,0.6908,0,0.0
882,6641.0,US,2026-05-16 14:45:20.597408,0.6641,0.6641,0,0.0
583,9620.0,US,2026-05-16 14:45:22.617470,0.962,0.962,1,1.0
851,3868.0,US,2026-05-16 14:45:24.635979,0.3868,0.3868,0,0.0
573,4513.0,UK,2026-05-16 14:45:26.658104,0.4513,0.4513,0,0.0
298,9036.0,US,2026-05-16 14:45:28.678504,0.9036,0.9036,1,1.0
829,456.0,US,2026-05-16 14:45:30.697407,0.0456,0.0456,0,0.0
673,9685.0,IN,2026-05-16 14:45:32.716960,0.9685,0.9685,1,1.0
939,9754.0,US,2026-05-16 14:45:34.742777,0.9754,0.9754,1,1.0
437,9387.0,IN,2026-05-16 14:45:36.760394,0.9387,0.9387,1,1.0
131,8691.0,UK,2026-05-16 14:45:38.781463,0.8691,0.8691,1,1.0
257,4548.0,UK,2026-05-16 14:45:40.798589,0.4548,0.4548,0,0.0
796,9579.0,US,2026-05-16 14:45:42.815101,0.9579,0.9579,1,1.0
250,2470.0,UK,2026-05-16 14:45:44.831673,0.247,0.247,0,0.0
644,3868.0,IN,2026-05-16 14:45:46.849605,0.3868,0.3868,0,0.0
344,6364.0,IN,2026-05-16 14:45:48.897212,0.6364,0.6364,0,0.0
543,1477.0,UK,2026-05-16 14:45:50.943637,0.1477,0.1477,0,0.0
772,4698.0,UK,2026-05-16 14:45:52.962390,0.4698,0.4698,0,0.0
404,2584.0,US,2026-05-16 14:45:54.983814,0.2584,0.2584,0,0.0
984,3237.0,US,2026-05-16 14:45:57.003832,0.3237,0.3237,0,0.0
867,7600.0,US,2026-05-16 14:45:59.026684,0.76,0.76,1,1.0
732,7753.0,IN,2026-05-16 14:46:01.046281,0.7753,0.7753,1,1.0
164,6890.0,IN,2026-05-16 14:46:03.064420,0.689,0.689,0,0.0
858,5568.0,IN,2026-05-16 14:46:05.095849,0.5568,0.5568,0,0.0
191,1564.0,US,2026-05-16 14:46:07.115354,0.1564,0.1564,0,0.0
262,2569.0,UK,2026-05-16 14:46:09.131628,0.2569,0.2569,0,0.0
368,362.0,US,2026-05-16 14:46:11.153954,0.0362,0.0362,0,0.0
293,6260.0,US,2026-05-16 14:46:13.174715,0.626,0.626,0,0.0
339,5433.0,UK,2026-05-16 14:46:15.204584,0.5433,0.5433,0,0.0
289,7076.0,US,2026-05-16 14:46:17.220498,0.7076,0.7076,0,0.0
401,7730.0,IN,2026-05-16 14:46:19.235912,0.773,0.773,1,1.0
962,5156.0,UK,2026-05-16 14:46:21.258400,0.5156,0.5156,0,0.0
665,9095.0,US,2026-05-16 14:46:23.277180,0.9095,0.9095,1,1.0
602,5684.0,IN,2026-05-16 14:46:25.295632,0.5684,0.5684,0,0.0
239,1844.0,UK,2026-05-16 14:46:27.324451,0.1844,0.1844,0,0.0
938,7645.0,UK,2026-05-16 14:46:29.350557,0.7645,0.7645,1,1.0
39,7759.0,UK,2026-05-16 14:46:31.383336,0.7759,0.7759,1,1.0
369,3550.0,US,2026-05-16 14:46:33.400488,0.355,0.355,0,0.0
185,8874.0,IN,2026-05-16 14:46:35.418674,0.8874,0.8874,1,1.0
170,4540.0,IN,2026-05-16 14:46:37.438425,0.454,0.454,0,0.0
386,9218.0,US,2026-05-16 14:46:39.461016,0.9218,0.9218,1,1.0
227,689.0,US,2026-05-16 14:46:41.490501,0.0689,0.0689,0,0.0
988,2316.0,UK,2026-05-16 14:46:43.537798,0.2316,0.2316,0,0.0
342,9724.0,IN,2026-05-16 14:46:45.660428,0.9724,0.9724,1,1.0
615,7690.0,UK,2026-05-16 14:46:47.731728,0.769,0.769,1,1.0
156,4712.0,IN,2026-05-16 14:46:49.751162,0.4712,0.4712,0,0.0
900,3549.0,IN,2026-05-16 14:46:51.776287,0.3549,0.3549,0,0.0
245,1750.0,US,2026-05-16 14:46:53.791031,0.175,0.175,0,0.0
917,3505.0,IN,2026-05-16 14:46:55.811875,0.3505,0.3505,0,0.0
601,4538.0,UK,2026-05-16 14:46:57.873647,0.4538,0.4538,0,0.0
271,3804.0,US,2026-05-16 14:46:59.890632,0.3804,0.3804,0,0.0
464,5151.0,IN,2026-05-16 14:47:01.908790,0.5151,0.5151,0,0.0
929,7716.0,IN,2026-05-16 14:47:03.930437,0.7716,0.7716,1,1.0
117,909.0,UK,2026-05-16 14:47:05.950007,0.0909,0.0909,0,0.0
224,1045.0,UK,2026-05-16 14:47:07.972914,0.1045,0.1045,0,0.0
500,1447.0,IN,2026-05-16 14:47:10.001699,0.1447,0.1447,0,0.0
894,3674.0,IN,2026-05-16 14:47:12.024826,0.3674,0.3674,0,0.0
651,1502.0,US,2026-05-16 14:47:14.046793,0.1502,0.1502,0,0.0
851,3468.0,US,2026-05-16 14:47:16.065042,0.3468,0.3468,0,0.0
440,891.0,UK,2026-05-16 14:47:18.082944,0.0891,0.0891,0,0.0
418,606.0,IN,2026-05-16 14:47:20.100467,0.0606,0.0606,0,0.0
433,5481.0,US,2026-05-16 14:47:22.116513,0.5481,0.5481,0,0.0
242,6680.0,UK,2026-05-16 14:47:24.134870,0.668,0.668,0,0.0
901,7068.0,UK,2026-05-16 14:47:26.155784,0.7068,0.7068,0,0.0
283,1456.0,UK,2026-05-16 14:47:28.174396,0.1456,0.1456,0,0.0
715,5995.0,UK,2026-05-16 14:47:30.196527,0.5995,0.5995,0,0.0
716,5924.0,UK,2026-05-16 14:47:32.214567,0.5924,0.5924,0,0.0
995,4831.0,US,2026-05-16 14:47:34.234610,0.4831,0.4831,0,0.0
820,7802.0,UK,2026-05-16 14:47:36.253269,0.7802,0.7802,1,1.0
975,3326.0,US,2026-05-16 14:47:40.310157,0.3326,0.3326,0,0.0
216,7718.0,UK,2026-05-16 14:47:42.329592,0.7718,0.7718,1,1.0
745,5266.0,US,2026-05-16 14:47:44.351931,0.5266,0.5266,0,0.0
181,8678.0,US,2026-05-16 14:47:38.283943,0.8678,0.8678,1,1.0
574,305.0,US,2026-05-16 14:47:46.379064,0.0305,0.0305,0,0.0
